Sample_ID,Location_ID,Basin_ID,Observationtype,Rep_ID_TE,Sampletype,filtersize_mum_TE,sievesize_mumm_TE,Treatment_TE,Method_TE,Discharge m3_s,TSS_mg_L_TE,Rb_ppm,Cs_ppm,Li_ppm,Ba_ppm,Sr_ppm,Th_ppm,U_ppm,Y_ppm,Zr_ppm,Nb_ppm,Hf_ppm,Sc_ppm,Cr_ppm,Co_ppm,V_ppm,Ni_ppm,Pb_ppm,Be_ppm,Au_ppm,Ag_ppm,Pt_ppm,Cu_ppm,Zn_ppm,Ga_ppm,Ge_ppm,As_ppm,Se_ppm,Br_ppm,Cd_ppm,Sn_ppm,Sb_ppm,Te_ppm,I_ppm,B_ppm,La_ppm,Ce_ppm,Pr_ppm,Nd_ppm,Sm_ppm,Eu_ppm,Gd_ppm,Tb_ppm,Dy_ppm,Ho_ppm,Er_ppm,Tm_ppm,Yb_ppm,Lu_ppm,Hg_ppm,Tl_ppm,Bi_ppm,Mo_ppm,Ta_ppm,W_ppm,SeaCat,Original_Unit,Treatment_ME,Method_ME,Rep_ID_ME,filtersize_mum_ME,sievesize_mumm_ME,Discharge_m3_s,TSS_mg_L_ME,Sand_perc,Silt_perc,Clay_perc,AvgGrainSize_mum,SiO2_wt,Al2O3_wt,Fe2O3T_wt,MnO_wt,CaO_wt,MgO_wt,K2O_wt,Na2O_wt,TiO2_wt,P2O5_org_wt,P2O5_inorg_wt,P2O5_tot_wt,LOI_wt,SO3_wt,N_org_wt,C_org_wt,C_inorg_wt,C_tot_wt,Ca_mumol_L,Mg_mumol_L,K_mumol_L,Na_mumol_L,Cl_mumol_L,Si_mumol_L,DIC_mumol_L,DOC_mumol_L,SO4_mumol_L,HCO3_mumol_L,T_water DegC,pH,Alk_mumol_L,Cond_muS_cm,SI(Cal),Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unit,Method,Rep_ID,filtersize_mum,sievesize_mumm,Discharge_m3_s_Minerals,TSS_mg_L,Sand_perc_Minerals,Silt_perc_Minerals,Clay_perc_Minerals,AvgGrainSize_mum_Minerals,Quartz,Albite,Plg,Anorthite,K-feldspar,Feldspar,Ampibole,Pyroxene,BasGlass,totalMafic,Olivine,Mica,Smectite,Illite,Kaolinite,Chlorite,Gibbsite,Vermiculite,BulkClay,Calcite,Dolomite,BulkCarbonate,Casulfate,Fesulfide,FeOxide,FeHydroxide,Lvf,Lvm,Lv,Lp,Lcd,Lcc,Lch,Ls,Lms,Lmb,Lmf,Lm,Lu,L,totHM,Opq,Ap,Ep,Grt,Ttn,Zirc,Tourm,Ru,TiOx,Px,Amp,Ol,Sp,Mon,Ala,Cltd,Staur,And,Ky,Sil,trHM,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
USA-SWN-111111-GGR1,USA-SWN-111111,2029.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,301.0430158,,,,,,,,,,,,,,,,,,,,,,,,628.7738909,177.7412055,20.59937537,179.2083515,158.2376668,117.1185009,1315.460828,3555.074515,115.031074,1314.411489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA-YKN-111114-GGR1,USA-YKN-111114,8005.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,6337.747701,300.0,,,,,,,,,,,,,,,,,,,,0.443,,,793.4527671,294.5895906,39.5375108,113.092649,30.74492991,132.4783043,1781.700108,399.6336691,233.1851636,1786.419605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA-YKN-111114-GGR2,USA-YKN-111114,8005.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,6198.317252,,,,,,,,,,,,,,,,,,,,,,,,748.5403463,288.006583,,130.4915181,28.20635771,147.8381077,,358.0051619,260.2512987,1327.522826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA-YKN-111114-GGR3,USA-YKN-111114,8005.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,6559.568871,,,,,,,,,,,,,,,,,,,,,,,,773.4916912,226.2908866,46.51471859,117.4423662,19.7444504,,,732.6617268,229.0211428,1704.473752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU13,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,wtOx,fused/dig,ICP-OES,1.0,0.22,,14760.0,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,14760.0,34.9,,,,,0.45,,,,,,,,,,,,,0.24,0.3,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU14,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,wtOx,fused/dig,ICP-OES,1.0,0.22,,7469.0,13.3,,,,,41.7,15.5,4.9,0.1,0.8,0.8,1.8,0.2,0.5,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,7469.0,13.3,,,,,0.29,,,,,,,,,,,,,0.3,0.41,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU15,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,wtOx,fused/dig,ICP-OES,1.0,0.22,,6856.0,23.3,,,,,40.6,15.4,3.8,0.1,0.7,0.7,1.6,0.4,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,6856.0,23.3,,,,,0.27,,,,,,,,,,,,,0.29,0.44,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU16,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,wtOx,fused/dig,ICP-OES,1.0,0.22,,5959.0,10.0,,,,,65.5,23.1,7.4,0.2,0.9,1.1,2.5,0.5,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,5959.0,10.0,,,,,0.25,,,,,,,,,,,,,0.29,0.46,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU17,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,wtOx,fused/dig,ICP-OES,1.0,0.22,,15090.0,52.7,,,,,45.3,17.1,5.9,0.2,0.6,0.7,1.7,0.4,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,15090.0,52.7,,,,,0.27,,,,,,,,,,,,,0.25,0.48,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU18,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,wtOx,fused/dig,ICP-OES,1.0,0.22,,33720.0,158.2,,,,,39.4,10.0,2.5,0.0,0.4,0.5,1.2,0.3,0.4,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,33720.0,158.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU19,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,wtOx,fused/dig,ICP-OES,1.0,0.22,,53970.0,112.4,,,,,53.9,19.3,6.3,0.1,0.5,1.0,2.3,0.5,0.6,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,53970.0,112.4,,,,,0.6,,,,,,,,,,,,,0.17,0.23,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU20,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Summer,wtOx,fused/dig,ICP-OES,1.0,0.22,,68530.0,13.8,,,,,41.1,13.6,5.1,0.1,1.1,0.9,1.3,0.4,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,68530.0,13.8,,,,,0.28,,,,,,,,,,,,,0.3,0.42,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU21,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,wtOx,fused/dig,ICP-OES,1.0,0.22,,62900.0,27.3,,,,,28.6,11.0,4.2,0.1,0.5,0.5,1.2,0.3,0.3,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,62900.0,27.3,,,,,0.4,,,,,,,,,,,,,0.27,0.33,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU22,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,wtOx,fused/dig,ICP-OES,1.0,0.22,,48600.0,24.7,,,,,35.4,13.0,4.7,0.1,0.6,0.7,1.3,0.3,0.4,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,48600.0,24.7,,,,,0.39,,,,,,,,,,,,,0.26,0.36,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU23,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autumn,wtOx,fused/dig,ICP-OES,1.0,0.22,,36890.0,55.1,,,,,26.0,9.5,2.8,0.1,0.3,0.4,1.1,0.2,0.3,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,36890.0,55.1,,,,,0.5,,,,,,,,,,,,,0.22,0.28,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111111-ROU24,VEN-ORI-111111,1002.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,wtOx,fused/dig,ICP-OES,1.0,0.22,,32530.0,98.4,,,,,43.3,15.5,5.2,0.1,0.5,0.8,1.8,0.3,0.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,1.0,0.22,,32530.0,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111113-GGR1,VEN-ORI-111113,1002.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,35966.71821,132.2,,,,,,,,,,,,,,,,0.024003155,,,,1.5175,,,64.62398323,27.1549064,21.92836733,63.94084385,24.25746763,120.9584517,166.5140288,366.3308634,24.04722,163.7278152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111113-GGR2,VEN-ORI-111113,1002.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,29990.22212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.9476313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN-ORI-111113-GGR3,VEN-ORI-111113,1002.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,33919.6257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM-MKG-111130-GGR1,VNM-MKG-111130,4028.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,14798.64088,321.2,,,,,,,,,,,,,,,,0.0872842,,,,,,,354.3090973,131.6601522,66.44959798,156.5898217,149.4936959,170.8778128,949.1299642,,39.5581974,948.932983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE-ZAM-111125-GGR1,ZWE-ZAM-111125,5002.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"µg/gEl, mg/LEl, wtEl",,,1.0,,,3359.006282,188.7,,,,,,,,,,,,,,,,0.043205679,,,,5.1,,,264.4842557,168.68957,63.12711808,234.8847325,183.3413251,322.5558713,524.5191907,,31.23015584,524.4534621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD-BMP-111111-SUB1,BGD-BMP-111111,4034.0,an,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int_perc,XRD,0.0,0.45,,,,,,,,16.7,,,,,11.1,1.9,,,,,,0,22.2,25.9,22.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGD-BMP-111115-GZT13,BGD-BMP-111115,4034.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,area_perc,LM/Raman,1.0,,,,1300.0,,,,,33,4,,7.0,3,,,,,,,8,,,,1,,,8.0,0,0,,,,0,,,,,,,,,,,,,,,,6,19.0,2.0,38.0,5.0,2.0,1.3,5.0,5.0,8.0,5.0,8.0,,0.0,0.0,0.1,0.1,0.1,,0.1,1.0,,,,,
BGD-BMP-111115-GZT14,BGD-BMP-111115,4034.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,area_perc,LM/Raman,1.0,,,,1800.0,,,,,36,4,,5.0,6,,,,,,,10,,,,2,,,2.0,0,1,,,,0,,,,,,,,,,,,,,,,6,18.0,1.0,23.0,10.0,4.0,1.0,7.0,3.0,6.0,6.0,17.0,,0.3,0.0,0.0,0.5,0.2,,1.5,1.0,,,,,
BGD-BMP-111115-GZT15,BGD-BMP-111115,4035.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,area_perc,XRD,1.0,,10,,,,,,,25,2,,4.0,2,,,,,,,37,,,,4,,,20.0,0,0,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
BGD-BMP-111115-GZT16,BGD-BMP-111115,4035.0,single,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,area_perc,LM/Raman,1.0,,10-32,,,,,,,37,4,,5.0,3,,,,,,,30,,,,6,,,8.0,0,0,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
